fips,stusps,year,RTC,violent_rate
26,MI,2013,2001,452.1733604533494
26,MI,2014,2001,429.1416832755772
27,MN,1977,2003,193.83649226586016
27,MN,1978,2003,189.64572354000538
27,MN,1979,2003,221.0098316544831
27,MN,1980,2003,227.7632197793436
27,MN,1981,2003,228.4596864635428
27,MN,1982,2003,219.25959757721216
27,MN,1983,2003,190.8542682340731
27,MN,1984,2003,211.48490676310269
27,MN,1985,2003,256.40351983306095
27,MN,1986,2003,284.5514816985536
27,MN,1987,2003,285.39805433567744
27,MN,1988,2003,290.0604196331295
27,MN,1989,2003,288.2838759045306
27,MN,1990,2003,306.0958875269107
27,MN,1991,2003,316.0198460479277
27,MN,1992,2003,338.03572610740554
27,MN,1993,2003,353.90754999690347
27,MN,1994,2003,359.03213043697855
27,MN,1995,2003,356.09546004282254
27,MN,1996,2003,338.81499978693796
27,MN,1997,2003,337.7507047724375
27,MN,1998,2003,310.179938682143
27,MN,1999,2003,274.00224273091754
27,MN,2000,2003,280.78170972463755
27,MN,2001,2003,263.71567656347185
27,MN,2002,2003,267.23503891842006
27,MN,2003,2003,262.9452057372274
27,MN,2004,2003,269.81019104948626
27,MN,2005,2003,297.3235324896568
27,MN,2006,2003,310.4641949729093
27,MN,2007,2003,289.6325228893329
27,MN,2008,2003,265.36321500290484
27,MN,2009,2003,244.46404923077952
27,MN,2010,2003,235.65816852927537
27,MN,2011,2003,230.45274569470587
27,MN,2012,2003,230.85165589470898
27,MN,2013,2003,234.41269721699285
27,MN,2014,2003,229.14997838167756
28,MS,1977,1990,288.6563701179068
28,MS,1978,1990,321.1729646850483
28,MS,1979,1990,323.6076922364391
28,MS,1980,1990,341.948306965941
28,MS,1981,1990,304.58502353507475
28,MS,1982,1990,294.59041729464906
28,MS,1983,1990,280.4406386935439
28,MS,1984,1990,281.98619078486763
28,MS,1985,1990,270.91463726085607
28,MS,1986,1990,274.133320487663
28,MS,1987,1990,269.75243090231265
28,MS,1988,1990,325.23788411009036
28,MS,1989,1990,311.1788693349636
28,MS,1990,1990,340.3523236328332
28,MS,1991,1990,389.0817450440443
28,MS,1992,1990,411.7444575806733
28,MS,1993,1990,433.8631278394127
28,MS,1994,1990,493.70546070901224
28,MS,1995,1990,502.7807977884903
28,MS,1996,1990,488.2547914714649
28,MS,1997,1990,468.985710496348
28,MS,1998,1990,410.6830662949717
28,MS,1999,1990,349.30770729869334
28,MS,2000,1990,360.92216954375374
28,MS,2001,1990,349.8928325833847
28,MS,2002,1990,343.87579558742965
28,MS,2003,1990,323.87490994902043
28,MS,2004,1990,295.37008160644694
28,MS,2005,1990,279.56024404914973
28,MS,2006,1990,311.8321365754388
28,MS,2007,1990,291.2855357173568
28,MS,2008,1990,304.29265570676614
28,MS,2009,1990,286.28086144604254
28,MS,2010,1990,269.3200732298459
28,MS,2011,1990,268.9879225520973
28,MS,2012,1990,260.14167018606526
28,MS,2013,1990,277.48761204022617
28,MS,2014,1990,278.30825864232554
29,MO,1977,2004,460.42487125065145
29,MO,1978,2004,467.8599695022243
29,MO,1979,2004,527.1570402257319
29,MO,1980,2004,554.4869279128976
29,MO,1981,2004,540.1986133251979
29,MO,1982,2004,506.52388899664976
29,MO,1983,2004,477.2232857341675
29,MO,1984,2004,460.6829120643555
29,MO,1985,2004,503.4995858201982
29,MO,1986,2004,578.5630575867489
29,MO,1987,2004,544.6208345512829
29,MO,1988,2004,552.5006199714085
29,MO,1989,2004,632.5643121263506
29,MO,1990,2004,715.2917396156734
29,MO,1991,2004,763.0476792302716
29,MO,1992,2004,740.3813095113397
29,MO,1993,2004,744.4211989455537
29,MO,1994,2004,743.463402879741
29,MO,1995,2004,663.7678295772683
29,MO,1996,2004,590.9497765423138
29,MO,1997,2004,577.4157067948504
29,MO,1998,2004,555.6536286985179
29,MO,1999,2004,500.2067986728119
29,MO,2000,2004,490.0440088792114
29,MO,2001,2004,540.5415701389877
29,MO,2002,2004,538.9674656907251
29,MO,2003,2004,490.75020423647254
29,MO,2004,2004,490.0746207615263
29,MO,2005,2004,525.6737969269893
29,MO,2006,2004,545.9278895026675
29,MO,2007,2004,560.7293879737489
29,MO,2008,2004,502.4184346470475
29,MO,2009,2004,492.90357570865325
29,MO,2010,2004,457.6600987875034
29,MO,2011,2004,447.46341490395275
29,MO,2012,2004,451.30548936763074
29,MO,2013,2004,433.6866933255455
29,MO,2014,2004,443.3173879921306
30,MT,1977,1991,218.00264140671618
30,MT,1978,1991,237.57963045223826
30,MT,1979,1991,224.17306507331318
30,MT,1980,1991,222.6225026499211
30,MT,1981,1991,253.03030254376256
30,MT,1982,1991,224.8439720169515
30,MT,1983,1991,212.60713982927405
30,MT,1984,1991,237.6213236510768
30,MT,1985,1991,208.47456577748366
30,MT,1986,1991,157.38707089775465
30,MT,1987,1991,151.1743143779612
30,MT,1988,1991,123.00996841564529
30,MT,1989,1991,116.00496852583346
30,MT,1990,1991,159.3111856906986
30,MT,1991,1991,139.8514579761806
30,MT,1992,1991,169.90291800510195
30,MT,1993,1991,177.47320794576171
30,MT,1994,1991,177.1027647573145
30,MT,1995,1991,171.3793316816449
30,MT,1996,1991,160.97840376724648
30,MT,1997,1991,132.08192509501623
30,MT,1998,1991,204.2045759124167
30,MT,1999,1991,236.7523811286767
30,MT,2000,1991,311.1300556018903
30,MT,2001,1991,352.0060681851338
30,MT,2002,1991,351.1751878571792
30,MT,2003,1991,364.9703203710348
30,MT,2004,1991,293.76868254061185
30,MT,2005,1991,281.7904827952321
30,MT,2006,1991,377.2897421855989
30,MT,2007,1991,379.80453335341707
30,MT,2008,1991,311.4404276618691
30,MT,2009,1991,286.9776326776662
30,MT,2010,1991,275.7937282650933
30,MT,2011,1991,276.14429004675293
30,MT,2012,1991,278.76847097529065
30,MT,2013,1991,288.11745449308415
30,MT,2014,1991,328.4626403110649
31,NE,1977,2007,199.4234912460201
31,NE,1978,2007,190.54309825246668
31,NE,1979,2007,225.92125732012443
31,NE,1980,2007,224.5637822345472
31,NE,1981,2007,181.5355135623321
31,NE,1982,2007,229.57126251443216
31,NE,1983,2007,217.72069880544265
31,NE,1984,2007,225.84058371722386
31,NE,1985,2007,237.9203012883056
31,NE,1986,2007,262.5782180658267
31,NE,1987,2007,251.1919682692199
31,NE,1988,2007,273.2041939009503
31,NE,1989,2007,279.5158571040707
31,NE,1990,2007,330.0208096862609
31,NE,1991,2007,334.5888452940832
31,NE,1992,2007,348.5679530929903
31,NE,1993,2007,377.7846274263556
31,NE,1994,2007,389.52559698065227
31,NE,1995,2007,381.97928622667695
31,NE,1996,2007,434.74575575281904
31,NE,1997,2007,438.44288031080697
31,NE,1998,2007,451.41310180903946
31,NE,1999,2007,430.1849288197887
31,NE,2000,2007,327.5943745955853
31,NE,2001,2007,303.1326371004686
31,NE,2002,2007,314.19964948118013
31,NE,2003,2007,293.8171541580808
31,NE,2004,2007,308.57636727011743
31,NE,2005,2007,287.34542469303244
31,NE,2006,2007,293.8929596242065
31,NE,2007,2007,311.28646462672776
31,NE,2008,2007,312.3191892246242
31,NE,2009,2007,289.3768606129322
31,NE,2010,2007,278.28463767076886
31,NE,2011,2007,253.60514811409124
31,NE,2012,2007,258.81912419934713
31,NE,2013,2007,264.7984582613459
31,NE,2014,2007,276.21105777746175
32,NV,1977,1995,742.9700873398042
32,NV,1978,1995,780.7574139370495
32,NV,1979,1995,835.6126343727883
32,NV,1980,1995,912.6438270133573
32,NV,1981,1995,896.449860779154
32,NV,1982,1995,805.4483649370742
32,NV,1983,1995,655.2187432863725
32,NV,1984,1995,628.540148685837
32,NV,1985,1995,667.0941017253402
32,NV,1986,1995,718.8991753770089
32,NV,1987,1995,695.7298597748696
32,NV,1988,1995,780.6602512111056
32,NV,1989,1995,625.2925043852835
32,NV,1990,1995,600.9154180663547
32,NV,1991,1995,677.024746017303
32,NV,1992,1995,696.8347997635702
32,NV,1993,1995,875.2340270825694
32,NV,1994,1995,1001.8533699826081
32,NV,1995,1995,945.1635079940911
32,NV,1996,1995,811.2911533780016
32,NV,1997,1995,798.7479085368252
32,NV,1998,1995,643.6176971103959
32,NV,1999,1995,569.9037958902306
32,NV,2000,1995,524.1567351151471
32,NV,2001,1995,589.1628556136562
32,NV,2002,1995,639.2750358603698
32,NV,2003,1995,616.0448791171654
32,NV,2004,1995,616.3578056077165
32,NV,2005,1995,607.4696618642931
32,NV,2006,1995,748.8190545892744
32,NV,2007,1995,754.8583912815077
32,NV,2008,1995,729.6838169619099
32,NV,2009,1995,705.1988261218655
32,NV,2010,1995,662.9852475965015
32,NV,2011,1995,568.0824460026555
32,NV,2012,1995,608.6001127532763
32,NV,2013,1995,604.9807665611759
32,NV,2014,1995,635.7017819299829
34,NJ,1977,Inf,392.0316450220023
34,NJ,1978,Inf,423.46120916410854
34,NJ,1979,Inf,501.1866316382919
34,NJ,1980,Inf,604.358552715752
34,NJ,1981,Inf,630.6446401941708
34,NJ,1982,Inf,607.3540968794288
34,NJ,1983,Inf,553.0797291167637
34,NJ,1984,Inf,527.7312259962305
34,NJ,1985,Inf,544.4590683143826
34,NJ,1986,Inf,572.4803701886412
34,NJ,1987,Inf,541.0193925222541
34,NJ,1988,Inf,582.8108559720534
34,NJ,1989,Inf,608.9838822626175
34,NJ,1990,Inf,647.5521737341953
34,NJ,1991,Inf,634.7552178779329
34,NJ,1992,Inf,625.8183862408364
34,NJ,1993,Inf,626.8562326402883
34,NJ,1994,Inf,614.170067979444
34,NJ,1995,Inf,599.7735011583909
34,NJ,1996,Inf,531.5348457956032
34,NJ,1997,Inf,492.64862897178676
34,NJ,1998,Inf,440.17253990460335
34,NJ,1999,Inf,411.8665960979655
34,NJ,2000,Inf,383.844221588186
34,NJ,2001,Inf,388.83265985373055
34,NJ,2002,Inf,376.1054859542634
34,NJ,2003,Inf,364.3427811335954
34,NJ,2004,Inf,356.27413397709006
34,NJ,2005,Inf,355.2622112747843
34,NJ,2006,Inf,350.1608833047371
34,NJ,2007,Inf,328.6238451211942
34,NJ,2008,Inf,326.52437472524537
34,NJ,2009,Inf,311.3666287418137
34,NJ,2010,Inf,307.4573364068671
34,NJ,2011,Inf,307.90833703568927
34,NJ,2012,Inf,290.11865465602136
34,NJ,2013,Inf,288.9299945430142
34,NJ,2014,Inf,260.8727015002673
35,NM,1977,2004,500.9242954383419
35,NM,1978,2004,528.2178739515741
35,NM,1979,2004,585.9789474436747
35,NM,1980,2004,614.9871021490237
35,NM,1981,2004,671.6654536905456
35,NM,1982,2004,734.5106831148553
35,NM,1983,2004,686.776318785627
35,NM,1984,2004,688.0618989243796
35,NM,1985,2004,703.9309032046739
35,NM,1986,2004,725.5578196164558
35,NM,1987,2004,628.4667237067736
35,NM,1988,2004,658.1455687866815
35,NM,1989,2004,703.8614249284958
35,NM,1990,2004,780.2285631459366
35,NM,1991,2004,834.7544131588077
35,NM,1992,2004,934.914475673189
35,NM,1993,2004,929.7029190481835
35,NM,1994,2004,889.2382693471634
35,NM,1995,2004,819.2285102106305
35,NM,1996,2004,840.5720725805243
35,NM,1997,2004,853.294701971902
35,NM,1998,2004,961.4275107774823
35,NM,1999,2004,834.557405658522
35,NM,2000,2004,757.8699194653788
35,NM,2001,2004,780.3662308191118
35,NM,2002,2004,740.7492699720195
35,NM,2003,2004,667.2655771031216
35,NM,2004,2004,687.3860304240925
35,NM,2005,2004,646.3185513115931
35,NM,2006,2004,654.7121734619034
35,NM,2007,2004,675.7143552470371
35,NM,2008,2004,653.461483296073
35,NM,2009,2004,632.3921047447276
35,NM,2010,2004,587.9723349037516
35,NM,2011,2004,572.6728533789421
35,NM,2012,2004,559.6246081042334
35,NM,2013,2004,622.455976258573
35,NM,2014,2004,597.6791123360898
36,NY,1977,Inf,831.7732406807951
36,NY,1978,Inf,840.9794002952121
36,NY,1979,Inf,917.366419112601
36,NY,1980,Inf,1029.5207075445396
36,NY,1981,Inf,1069.5581072829057
36,NY,1982,Inf,990.0506463020038
36,NY,1983,Inf,914.0714706764487
36,NY,1984,Inf,914.3334620240078
36,NY,1985,Inf,929.9050935330076
36,NY,1986,Inf,985.8767260331035
36,NY,1987,Inf,1008.0839917660597
36,NY,1988,Inf,1097.306880381174
36,NY,1989,Inf,1131.1532706740097
36,NY,1990,Inf,1180.9486258097807
36,NY,1991,Inf,1163.9382655945485
36,NY,1992,Inf,1122.0872891690135
36,NY,1993,Inf,1073.5394584251032
36,NY,1994,Inf,965.5623761484632
36,NY,1995,Inf,841.8781430994578
36,NY,1996,Inf,727.0057753151469
36,NY,1997,Inf,688.5923023188711
36,NY,1998,Inf,637.7715556273581
36,NY,1999,Inf,588.8297612060232
36,NY,2000,Inf,553.9021193882734
36,NY,2001,Inf,513.6251411088529
36,NY,2002,Inf,496.6474891015813
36,NY,2003,Inf,465.77158567461197
36,NY,2004,Inf,440.40873020104164
36,NY,2005,Inf,444.3997566588015
36,NY,2006,Inf,435.17653722569924
36,NY,2007,Inf,414.3596647505404
36,NY,2008,Inf,397.869870138527
36,NY,2009,Inf,384.3623662213247
36,NY,2010,Inf,394.38603260928016
36,NY,2011,Inf,397.2132255040138
36,NY,2012,Inf,406.2857432280591
36,NY,2013,Inf,393.8072393598385
36,NY,2014,Inf,384.69057435312766
37,NC,1977,1995,407.0949923166994
37,NC,1978,1995,413.3762819814271
37,NC,1979,1995,446.1112206227049
37,NC,1980,1995,455.0056469312797
37,NC,1981,1995,436.6660854690558
37,NC,1982,1995,446.3365505390813
37,NC,1983,1995,409.585738700396
37,NC,1984,1995,403.6496945244932
37,NC,1985,1995,420.8953161950994
37,NC,1986,1995,475.8805392913504
37,NC,1987,1995,484.00121711662297
37,NC,1988,1995,501.88471284123466
37,NC,1989,1995,546.3703501845173
37,NC,1990,1995,623.5370059895414
37,NC,1991,1995,658.3790984359727
37,NC,1992,1995,680.9877457698985
37,NC,1993,1995,679.3087422112538
37,NC,1994,1995,654.9928934185624
37,NC,1995,1995,646.3934455049741
37,NC,1996,1995,588.1195460344345
37,NC,1997,1995,607.0167960891364
37,NC,1998,1995,579.4194717024014
37,NC,1999,1995,542.0879599819655
37,NC,2000,1995,497.57028551431637
37,NC,2001,1995,493.1085686174802
37,NC,2002,1995,470.971037369772
37,NC,2003,1995,454.1282253680285
37,NC,2004,1995,447.7974591703926
37,NC,2005,1995,468.72525411415023
37,NC,2006,1995,475.22134702945834
37,NC,2007,1995,466.0728468627608
37,NC,2008,1995,467.6108409529881
37,NC,2009,1995,404.50345363860293
37,NC,2010,1995,362.742237840446
37,NC,2011,1995,346.2920207372253
37,NC,2012,1995,353.53631229024984
37,NC,2013,1995,341.02227696653205
37,NC,2014,1995,329.1421471218202
38,ND,1977,1985,67.07503897560265
38,ND,1978,1985,67.0245234911086
38,ND,1979,1985,61.339416936145625
38,ND,1980,1985,53.95156504396981
38,ND,1981,1985,67.47718953838738
38,ND,1982,1985,61.791036657496214
38,ND,1983,1985,53.67647199909483
38,ND,1984,1985,53.644308804097314
38,ND,1985,1985,47.007301215062654
38,ND,1986,1985,51.25184431884592
38,ND,1987,1985,56.84523032340189
38,ND,1988,1985,59.125191031836124
38,ND,1989,1985,63.18181976018728
38,ND,1990,1985,73.88855505460603
38,ND,1991,1985,65.35434169480037
38,ND,1992,1985,83.33333935690972
38,ND,1993,1985,82.20470914287198
38,ND,1994,1985,81.81818511269702
38,ND,1995,1985,86.73948678192501
38,ND,1996,1985,84.00619617829025
38,ND,1997,1985,87.20749935368981
38,ND,1998,1985,89.34170115362767
38,ND,1999,1985,66.91221513212074
38,ND,2000,1985,81.43879846012607
38,ND,2001,1985,79.3339223560066
38,ND,2002,1985,78.24442117914498
38,ND,2003,1985,80.20209347949101
38,ND,2004,1985,87.69338207170854
38,ND,2005,1985,111.25028195213326
38,ND,2006,1985,197.36826970818115
38,ND,2007,1985,209.93719898347348
38,ND,2008,1985,224.63639445272244
38,ND,2009,1985,266.37018859752067
38,ND,2010,1985,229.45941336342574
38,ND,2011,1985,248.1233568631002
38,ND,2012,1985,245.6708317357234
38,ND,2013,1985,273.3965458760593
38,ND,2014,1985,270.390793958267
39,OH,1977,2004,406.7003476767804
39,OH,1978,2004,412.6615768380649
39,OH,1979,2004,457.47834984472576
39,OH,1980,2004,498.25358855095027
39,OH,1981,2004,496.5572688858429
39,OH,1982,2004,436.71585255388356
39,OH,1983,2004,397.9061081441048
39,OH,1984,2004,385.323577635192
39,OH,1985,2004,381.60826130826234
39,OH,1986,2004,420.9448916505498
39,OH,1987,2004,421.32784290876236
39,OH,1988,2004,452.02353420421827
39,OH,1989,2004,468.5889355135811
39,OH,1990,2004,506.16220712821735
39,OH,1991,2004,561.8430464895413
39,OH,1992,2004,525.9169941413903
39,OH,1993,2004,504.1475178403909
39,OH,1994,2004,485.76836148321485
39,OH,1995,2004,482.4590034940208
39,OH,1996,2004,428.6761964385248
39,OH,1997,2004,435.41918210063915
39,OH,1998,2004,362.4586796043242
39,OH,1999,2004,316.39951136323486
39,OH,2000,2004,334.1366831928691
39,OH,2001,2004,351.3937825219339
39,OH,2002,2004,351.7315733647326
39,OH,2003,2004,333.8527206962569
39,OH,2004,2004,338.7468285026025
39,OH,2005,2004,350.12732399917405
39,OH,2006,2004,361.4826212223953
39,OH,2007,2004,355.4486025991465
39,OH,2008,2004,352.0487045586676
39,OH,2009,2004,331.8563790014657
39,OH,2010,2004,314.66549164142407
39,OH,2011,2004,305.15532332335965
39,OH,2012,2004,301.4533576001905
39,OH,2013,2004,291.410151869118
39,OH,2014,2004,285.6773081701973
40,OK,1977,1996,316.5777402456416
40,OK,1978,1996,352.9513210759935
40,OK,1979,1996,405.22122602001104
40,OK,1980,1996,419.4583648614724
40,OK,1981,1996,426.8237702542049
40,OK,1982,1996,443.9094641961051
40,OK,1983,1996,423.40810699748954
40,OK,1984,1996,407.4591263591483
40,OK,1985,1996,421.99336276886703
40,OK,1986,1996,436.3994388688325
40,OK,1987,1996,417.6039522280973
40,OK,1988,1996,434.5387094432742
40,OK,1989,1996,491.53217907306333
40,OK,1990,1996,547.4975205718075
40,OK,1991,1996,583.7164202917942
40,OK,1992,1996,622.8205658424482
40,OK,1993,1996,634.8499621836918
40,OK,1994,1996,651.4731127466466
40,OK,1995,1996,664.1243145908519
40,OK,1996,1996,597.0917402001043
40,OK,1997,1996,559.5416239672858
40,OK,1998,1996,539.3785649385245
40,OK,1999,1996,508.21257297522305
40,OK,2000,1996,497.7897994226168
40,OK,2001,1996,510.8979250996968
40,OK,2002,1996,503.96869473784716
40,OK,2003,1996,506.435496945355
40,OK,2004,1996,500.49023736657927
40,OK,2005,1996,509.2224140501959
40,OK,2006,1996,500.24973360926384
40,OK,2007,1996,504.0754041175726
40,OK,2008,1996,531.4958150716261
40,OK,2009,1996,503.38339696943603
40,OK,2010,1996,481.35944817079337
40,OK,2011,1996,457.4591536919673
40,OK,2012,1996,474.3983578605616
40,OK,2013,1996,446.05442735552907
40,OK,2014,1996,413.75293963525604
41,OR,1977,1990,455.8080340927153
41,OR,1978,1990,502.37315762115475
41,OR,1979,1990,545.3502877534197
41,OR,1980,1990,490.4084377078888
41,OR,1981,1990,478.6928364152584
41,OR,1982,1990,472.97085787199023
41,OR,1983,1990,487.8286877038696
41,OR,1984,1990,506.09583831897055
41,OR,1985,1990,551.0606224767126
41,OR,1986,1990,549.6663126988203
41,OR,1987,1990,539.5375353291163
41,OR,1988,1990,545.7498605437718
41,OR,1989,1990,518.6171108395938
41,OR,1990,1990,506.8041406151257
41,OR,1991,1990,506.33118519181113
41,OR,1992,1990,510.2116354512198
41,OR,1993,1990,503.1002389868256
41,OR,1994,1990,520.6417073067354
41,OR,1995,1990,522.3814436723306
41,OR,1996,1990,463.07737353690504
41,OR,1997,1990,444.4033590807927
41,OR,1998,1990,419.80493104882873
41,OR,1999,1990,374.8920531907471
41,OR,2000,1990,350.7337235607985
41,OR,2001,1990,306.61242998483635
41,OR,2002,1990,292.5272640549078
41,OR,2003,1990,294.75383113955945
41,OR,2004,1990,298.60523862133385
41,OR,2005,1990,287.0121188325101
41,OR,2006,1990,284.64444091265017
41,OR,2007,1990,293.9327618189532
41,OR,2008,1990,261.4470369950397
41,OR,2009,1990,260.55655978784534
41,OR,2010,1990,251.3592335537198
41,OR,2011,1990,249.2872158614188
41,OR,2012,1990,247.140812977232
41,OR,2013,1990,242.76561343718376
41,OR,2014,1990,259.216206352081
42,PA,1977,1989,282.80018311024077
42,PA,1978,1989,301.11488651325436
42,PA,1979,1989,333.5861782386084
42,PA,1980,1989,363.93092137374333
42,PA,1981,1989,371.7464132284766
42,PA,1982,1989,360.44662355948685
42,PA,1983,1989,342.8498757077228
42,PA,1984,1989,320.59489539878047
42,PA,1985,1989,331.0553795609459
42,PA,1986,1989,358.5583908451992
42,PA,1987,1989,369.36158368155594
42,PA,1988,1989,361.96885431433543
42,PA,1989,1989,378.62122995721097
42,PA,1990,1989,431.0261603352149
42,PA,1991,1989,449.995754257083
42,PA,1992,1989,426.9796992117482
42,PA,1993,1989,417.45522929289734
42,PA,1994,1989,426.69271999761816
42,PA,1995,1989,427.31943874588615
42,PA,1996,1989,480.3001864398661
42,PA,1997,1989,442.0963915992015
42,PA,1998,1989,420.54825091596103
42,PA,1999,1989,420.4680453520612
42,PA,2000,1989,420.0289906630338
42,PA,2001,1989,409.9128109629921
42,PA,2002,1989,402.13065877840927
42,PA,2003,1989,397.7928516238875
42,PA,2004,1989,411.45771195588065
42,PA,2005,1989,425.3085733774409
42,PA,2006,1989,442.32517744329067
42,PA,2007,1989,416.6883662333344
42,PA,2008,1989,410.0486793288848
42,PA,2009,1989,382.29980826046085
42,PA,2010,1989,366.5121798085664
42,PA,2011,1989,362.43863144184957
42,PA,2012,1989,355.54929457285573
42,PA,2013,1989,335.05983244083683
42,PA,2014,1989,314.9814932454824
44,RI,1977,Inf,301.6043267610695
44,RI,1978,Inf,348.1284383589059
44,RI,1979,Inf,375.1345334725965
44,RI,1980,Inf,408.52796412369094
44,RI,1981,Inf,441.7017245074899
44,RI,1982,Inf,401.77454349250775
44,RI,1983,Inf,355.1832786087393
44,RI,1984,Inf,334.7193780641842
44,RI,1985,Inf,346.5908605577396
44,RI,1986,Inf,335.48716719944895
44,RI,1987,Inf,359.73628026845313
44,RI,1988,Inf,396.6834316660951
44,RI,1989,Inf,377.9559810779678
44,RI,1990,Inf,431.903840664268
44,RI,1991,Inf,461.9521574487668
44,RI,1992,Inf,394.52728939431364
44,RI,1993,Inf,401.70002538261485
44,RI,1994,Inf,375.52666015813134
44,RI,1995,Inf,367.9798295873946
44,RI,1996,Inf,347.17176594152784
44,RI,1997,Inf,333.5359170792548
44,RI,1998,Inf,312.1457393213632
44,RI,1999,Inf,286.63149550515504
44,RI,2000,Inf,297.7146629533913
44,RI,2001,Inf,309.34480827728794
44,RI,2002,Inf,285.58700755341556
44,RI,2003,Inf,285.6654571406642
44,RI,2004,Inf,247.51927002198136
44,RI,2005,Inf,252.4266665758685
44,RI,2006,Inf,230.42120987254293
44,RI,2007,Inf,229.1479023138167
44,RI,2008,Inf,252.76271235589144
44,RI,2009,Inf,254.27052077278475
44,RI,2010,Inf,257.38029863415534
44,RI,2011,Inf,246.1342251878393
44,RI,2012,Inf,252.97432516436928
44,RI,2013,Inf,257.2734243145436
44,RI,2014,Inf,219.92460821049738
45,SC,1977,1996,636.1960697531531
45,SC,1978,1996,637.5599279760385
45,SC,1979,1996,678.3425298520843
45,SC,1980,1996,659.9648303985196
45,SC,1981,1996,640.398100761375
45,SC,1982,1996,719.9811731921383
45,SC,1983,1996,616.8196991112195
45,SC,1984,1996,624.4546327329087
45,SC,1985,1996,631.0426113899847
45,SC,1986,1996,674.6300373395309
45,SC,1987,1996,664.9050705943221
45,SC,1988,1996,741.1679501294656
45,SC,1989,1996,813.667588136745
45,SC,1990,1996,976.5673253807296
45,SC,1991,1996,972.4998661880229
45,SC,1992,1996,944.4629462318305
45,SC,1993,1996,1023.3600828164931
45,SC,1994,1996,1030.4582885191046
45,SC,1995,1996,981.9493401953155
45,SC,1996,1996,996.891191666503
45,SC,1997,1996,990.2923873937834
45,SC,1998,1996,903.2064178312369
45,SC,1999,1996,847.2011182022802
45,SC,2000,1996,828.138248401785
45,SC,2001,1996,815.1891418466887
45,SC,2002,1996,822.6823748736251
45,SC,2003,1996,806.388727132281
45,SC,2004,1996,789.9204312557029
45,SC,2005,1996,767.3773546671187
45,SC,2006,1996,771.1195044978533
45,SC,2007,1996,785.6688376508421
45,SC,2008,1996,730.9702412878772
45,SC,2009,1996,675.2328293596773
45,SC,2010,1996,602.1643039907597
45,SC,2011,1996,596.8739725418421
45,SC,2012,1996,560.4839899614661
45,SC,2013,1996,508.45278335324366
45,SC,2014,1996,497.7677249974545
46,SD,1977,1985,189.1146489467354
46,SD,1978,1985,163.47828439120616
46,SD,1979,1985,159.0710879437051
46,SD,1980,1985,126.84950270030629
46,SD,1981,1985,104.81749825309227
46,SD,1982,1985,98.98698195654248
46,SD,1983,1985,120.00000667426013
46,SD,1984,1985,147.45044105362433
46,SD,1985,1985,136.5819057264084
46,SD,1986,1985,124.71750692817362
46,SD,1987,1985,119.746102374942
46,SD,1988,1985,113.70629182163414
46,SD,1989,1985,135.52444513446704
46,SD,1990,1985,162.7864427569439
46,SD,1991,1985,182.21908594485316
46,SD,1992,1985,194.51480712479733
46,SD,1993,1985,208.39157626980585
46,SD,1994,1985,227.6005861332718
46,SD,1995,1985,207.54459285844845
46,SD,1996,1985,177.18579775887497
46,SD,1997,1985,197.42549841867515
46,SD,1998,1985,154.33601147311276
46,SD,1999,1985,167.36391834264919
46,SD,2000,1985,166.789430317191
46,SD,2001,1985,154.41948866709484
46,SD,2002,1985,177.52949303958826
46,SD,2003,1985,173.74703209511216
46,SD,2004,1985,171.16062510252826
46,SD,2005,1985,178.99474932226963
46,SD,2006,1985,264.86121977285075
46,SD,2007,1985,241.8948141217673
46,SD,2008,1985,276.923195791049
46,SD,2009,1985,218.7392377821777
46,SD,2010,1985,268.92059267590815
46,SD,2011,1985,255.5873729325138
46,SD,2012,1985,323.8426345186554
46,SD,2013,1985,323.23694792590015
46,SD,2014,1985,328.2534583637962
47,TN,1977,1996,389.4626361150487
47,TN,1978,1996,382.6257078172221
47,TN,1979,1996,414.0410873781536
47,TN,1980,1996,458.1142409933606
47,TN,1981,1996,412.55966133570723
47,TN,1982,1996,421.1137328441566
47,TN,1983,1996,402.0491729282407
47,TN,1984,1996,445.4102134749883
47,TN,1985,1996,474.4225630298849
47,TN,1986,1996,539.64199768783806
47,TN,1987,1996,533.4707077163118
47,TN,1988,1996,532.7302170903116
47,TN,1989,1996,548.9473152255578
47,TN,1990,1996,670.4277715569616
47,TN,1991,1996,725.9236051755205
47,TN,1992,1996,746.1583046286513
47,TN,1993,1996,765.7774191333707
47,TN,1994,1996,747.9226449109086
47,TN,1995,1996,771.4803010404117
47,TN,1996,1996,773.9663200219827
47,TN,1997,1996,789.6609527906659
47,TN,1998,1996,715.0063145593463
47,TN,1999,1996,695.0080150822383
47,TN,2000,1996,707.1717574751658
47,TN,2001,1996,744.0081312003897
47,TN,2002,1996,717.8492674081801
47,TN,2003,1996,691.3183624455768
47,TN,2004,1996,697.6230733996955
47,TN,2005,1996,757.3193755887207
47,TN,2006,1996,762.4522900255614
47,TN,2007,1996,754.9800623373535
47,TN,2008,1996,722.667797261681
47,TN,2009,1996,665.9991631456022
47,TN,2010,1996,612.0233639799404
47,TN,2011,1996,607.7544684253347
47,TN,2012,1996,638.474748555315
47,TN,2013,1996,585.830875391006
47,TN,2014,1996,610.7260729507934
48,TX,1977,1996,407.7084788154363
48,TX,1978,1996,435.30043734126235
48,TX,1979,1996,507.94171505288125
48,TX,1980,1996,550.3101482203202
48,TX,1981,1996,532.4297895928073
